"","MSSubClass120","MSSubClass150","MSSubClass160","MSSubClass180","MSSubClass190","MSSubClass20","MSSubClass30","MSSubClass40","MSSubClass45","MSSubClass50","MSSubClass60","MSSubClass70","MSSubClass75","MSSubClass80","MSSubClass85","MSSubClass90","MSZoningC","MSZoningFV","MSZoningRH","MSZoningRL","MSZoningRM","LotFrontage","LotArea","StreetGrvl","StreetPave","AlleyGrvl","AlleyNone","AlleyPave","LotShapeIR1","LotShapeIR2","LotShapeIR3","LotShapeReg","LandContourBnk","LandContourHLS","LandContourLow","LandContourLvl","UtilitiesAllPub","UtilitiesNoSeWa","LotConfigCorner","LotConfigCulDSac","LotConfigFR2","LotConfigFR3","LotConfigInside","LandSlopeGtl","LandSlopeMod","LandSlopeSev","NeighborhoodBlmngtn","NeighborhoodBlueste","NeighborhoodBrDale","NeighborhoodBrkSide","NeighborhoodClearCr","NeighborhoodCollgCr","NeighborhoodCrawfor","NeighborhoodEdwards","NeighborhoodGilbert","NeighborhoodIDOTRR","NeighborhoodMeadowV","NeighborhoodMitchel","NeighborhoodNAmes","NeighborhoodNoRidge","NeighborhoodNPkVill","NeighborhoodNridgHt","NeighborhoodNWAmes","NeighborhoodOldTown","NeighborhoodSawyer","NeighborhoodSawyerW","NeighborhoodSomerst","NeighborhoodStoneBr","NeighborhoodSWISU","NeighborhoodTimber","NeighborhoodVeenker","Condition1Artery","Condition1Feedr","Condition1Norm","Condition1PosA","Condition1PosN","Condition1RRAe","Condition1RRAn","Condition1RRNe","Condition1RRNn","Condition2Artery","Condition2Feedr","Condition2Norm","Condition2PosA","Condition2PosN","Condition2RRAe","Condition2RRAn","Condition2RRNn","BldgType1Fam","BldgType2fmCon","BldgTypeDuplex","BldgTypeTwnhs","BldgTypeTwnhsE","HouseStyle1.5Fin","HouseStyle1.5Unf","HouseStyle1Story","HouseStyle2.5Fin","HouseStyle2.5Unf","HouseStyle2Story","HouseStyleSFoyer","HouseStyleSLvl","OverallQual1","OverallQual10","OverallQual2","OverallQual3","OverallQual4","OverallQual5","OverallQual6","OverallQual7","OverallQual8","OverallQual9","OverallCond1","OverallCond2","OverallCond3","OverallCond4","OverallCond5","OverallCond6","OverallCond7","OverallCond8","OverallCond9","YearBuilt","YearRemodAdd","RoofStyleFlat","RoofStyleGable","RoofStyleGambrel","RoofStyleHip","RoofStyleMansard","RoofStyleShed","RoofMatlClyTile","RoofMatlCompShg","RoofMatlMembran","RoofMatlMetal","RoofMatlRoll","RoofMatlTarGrv","RoofMatlWdShake","RoofMatlWdShngl","Exterior1stAsbShng","Exterior1stAsphShn","Exterior1stBrkComm","Exterior1stBrkFace","Exterior1stCBlock","Exterior1stCemntBd","Exterior1stHdBoard","Exterior1stImStucc","Exterior1stMetalSd","Exterior1stPlywood","Exterior1stStone","Exterior1stStucco","Exterior1stVinylSd","Exterior1stWdSdng","Exterior1stWdShing","Exterior2ndAsbShng","Exterior2ndAsphShn","Exterior2ndBrkCmn","Exterior2ndBrkFace","Exterior2ndCBlock","Exterior2ndCmentBd","Exterior2ndHdBoard","Exterior2ndImStucc","Exterior2ndMetalSd","Exterior2ndOther","Exterior2ndPlywood","Exterior2ndStone","Exterior2ndStucco","Exterior2ndVinylSd","Exterior2ndWdSdng","Exterior2ndWdShng","MasVnrTypeBrkCmn","MasVnrTypeBrkFace","MasVnrTypeNone","MasVnrTypeStone","MasVnrArea","ExterQual","ExterCond","FoundationBrkTil","FoundationCBlock","FoundationPConc","FoundationSlab","FoundationStone","FoundationWood","BsmtQual","BsmtCond","BsmtExposure","BsmtFinType1","BsmtFinSF1","BsmtFinType2","BsmtFinSF2","BsmtUnfSF","TotalBsmtSF","HeatingFloor","HeatingGasA","HeatingGasW","HeatingGrav","HeatingOthW","HeatingWall","HeatingQC","CentralAirN","CentralAirY","ElectricalFuseA","ElectricalFuseF","ElectricalFuseP","ElectricalMix","ElectricalSBrkr","X1stFlrSF","X2ndFlrSF","LowQualFinSF","GrLivArea","BsmtFullBath","BsmtHalfBath","FullBath","HalfBath","BedroomAbvGr","KitchenAbvGr","KitchenQual","TotRmsAbvGrd","Functional","Fireplaces","FireplaceQu","GarageType2Types","GarageTypeAttchd","GarageTypeBasment","GarageTypeBuiltIn","GarageTypeCarPort","GarageTypeDetchd","GarageTypeNone","GarageYrBlt","GarageFinish","GarageCars","GarageArea","GarageQual","GarageCond","PavedDriveN","PavedDriveP","PavedDriveY","WoodDeckSF","OpenPorchSF","EnclosedPorch","X3SsnPorch","ScreenPorch","PoolArea","PoolQC","Fence","MiscFeatureGar2","MiscFeatureNone","MiscFeatureOthr","MiscFeatureShed","MiscFeatureTenC","MiscVal","MoSold","YrSold","SaleTypeCOD","SaleTypeCon","SaleTypeConLD","SaleTypeConLI","SaleTypeConLw","SaleTypeCWD","SaleTypeNew","SaleTypeOth","SaleTypeWD","SaleConditionAbnorml","SaleConditionAdjLand","SaleConditionAlloca","SaleConditionFamily","SaleConditionNormal","SaleConditionPartial","SalePrice","TotalSF"
"1821",0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0.693147180559945,60,8.59433940059289,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,1920,1950,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,1,0,0,1.09861228866811,1.38629436111989,0.693147180559945,0,0,0,0,0,3,3,0.693147180559945,1,0,0.693147180559945,0,6.880384082186,6.880384082186,0,1,0,0,0,0,5,0,1,0,0,0,0,1,6.95177216439891,0,6.07993319509559,7.3004728142678,0,0,1,0,3,0.693147180559945,3,1.94591014905531,7,0,0,0,0,0,0,0,0.693147180559945,0,1920,1,1,207,2,3,0,0,1,0,0,5.17614973257383,0,0,0,0,0,0,1,0,0,0,0,9,2009,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,7.60936653795421
"1822",0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0.693147180559945,60,9.18204377282107,0,1,0.693147180559945,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,1910,2002,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,1,0,0,1.38629436111989,1.38629436111989,0,0,1,0,0,0,3,3,0.693147180559945,1,0,0.693147180559945,0,6.60934924316738,6.60934924316738,0,1,0,0,0,0,5,0,1,0,0,0,0,1,6.66057514983969,6.60934924316738,0,7.32778053842163,0,0,1,0,4,0.693147180559945,4,2.19722457733622,7,0,0,0,0,0,0,0,0.693147180559945,0,1950,1,3,640,3,3,0,0,1,0,0,5.47646355193151,0,0,0,0,1.38629436111989,0,1,0,0,0,0,9,2009,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,7.72444664563354
"1823",0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,72,9.14772000999452,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0.693147180559945,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,1900,1950,0,0,0,0,0.693147180559945,0,0,1,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.38629436111989,1.09861228866811,0,1,0,0,0,0,2,3,0.693147180559945,1,0,0.693147180559945,0,5.50533153593236,5.50533153593236,0,1,0,0,0,0,3,0.693147180559945,0,0,0,0,0,1,6.68210859744981,0,0,6.68210859744981,0,0,1,0,2,0.693147180559945,3,1.79175946922805,7,0,0,0,0,0,0,0,0,0.693147180559945,1900,0,0,0,0,0,0.693147180559945,0,0,0,3.61091791264422,4.55387689160054,0,0,0,0,0,0,1,0,0,0,0,9,2009,0,0,0,0,0,0,0,0,1,0.693147180559945,0,0,0,0,0,0,6.94985645500077
"1824",0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,8.79724623670353,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,1923,1950,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,1,0,0,1.38629436111989,1.38629436111989,0.693147180559945,0,0,0,0,0,3,3,0.693147180559945,1,0,0.693147180559945,0,6.93049476595163,6.93049476595163,0,1,0,0,0,0,3,0.693147180559945,0,0.693147180559945,0,0,0,0,7.26752542782817,0,0,7.26752542782817,0,0,1,0,3,0.693147180559945,4,1.94591014905531,7,1,4,0,0,0,0.693147180559945,0,0,0,1923,1,1,216,2,3,0,0,1,5.58724865840025,4.12713438504509,0,0,0,0,0,1.09861228866811,0,1,0,0,0,0,9,2009,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,7.80588204022862
"1825",0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,1,0,50,8.50936261230105,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,1930,1982,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,1,0,0,1.38629436111989,1.38629436111989,0,1,0,0,0,0,3,3,0.693147180559945,1,0,0.693147180559945,0,5.6970934865054,5.6970934865054,0,1,0,0,0,0,5,0,1,0,0,0,0,1,6.90975328164481,6.4831073514572,0,7.41155628781116,0,0,2,0,3,0.693147180559945,3,2.07944154167984,7,1,4,0,0,0,0,0,0.693147180559945,0,1955,1,1,336,3,3,0.693147180559945,0,0,5.50125821054473,4.11087386417331,0,0,0,0,0,0,0,1,0,0,0,0,5,2009,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,7.57660976697304
"1826",0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0.693147180559945,60,8.69968140098951,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0.693147180559945,0,0,0,0,1,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,1,0,0,0,0,1924,1950,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0.693147180559945,0,0,6.09807428216624,1.38629436111989,1.38629436111989,0.693147180559945,0,0,0,0,0,3,3,0.693147180559945,3,5.39816270151775,0.693147180559945,0,5.51745289646471,6.15060276844628,0,1,0,0,0,0,4,0,1,0,0,0,0,1,6.71295620067707,5.77144112313002,0,7.04141166379481,0,0,1,0,3,0.693147180559945,3,1.94591014905531,7,0,0,0,1,0,0,0,0,0,1924,3,1,320,3,3,0,0,1,0,0,4.59511985013459,0,0,0,0,0,0,1,0,0,0,0,6,2009,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,7.38461038317697
"1827",0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,51,8.71948076085107,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,1925,1999,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,1,0,0,1.38629436111989,1.38629436111989,0.693147180559945,0,0,0,0,0,3,3,0.693147180559945,1,0,0.693147180559945,0,6.86797440897029,6.86797440897029,0,1,0,0,0,0,4,0,1,0,0,0,0,1,6.9037472575846,0,0,6.9037472575846,0,0,1,0,2,0.693147180559945,3,1.79175946922805,7,0,0,0,0,0,0,0,0.693147180559945,0,1926,1,1,264,3,3,0,0,1,0,2.77258872223978,3.95124371858143,0,0,0,0,1.38629436111989,0,1,0,0,0,0,3,2009,0,0,0,0,0,0,0,0,1,0.693147180559945,0,0,0,0,0,0,7.57865685059476
"1828",0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0.693147180559945,51,8.71948076085107,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,1938,1950,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,1,0,0,1.38629436111989,1.38629436111989,0.693147180559945,0,0,0,0,0,3,2,0.693147180559945,2,5.61312810638807,0.693147180559945,0,6.52209279817015,6.8596149036542,0,1,0,0,0,0,3,0,1,0.693147180559945,0,0,0,0,6.90274273715859,6.37842618365159,0,7.36707705988101,0,0,2,0,3,0.693147180559945,3,1.94591014905531,7,1,4,0,0,0,0,0,0.693147180559945,0,1938,1,1,250,2,3,0,0,1,5.24702407216049,0,3.55534806148941,5.01727983681492,0,0,0,0,0,1,0,0,0,0,2,2009,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,7.83794891602528
"1829",0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,50,9.0636947916347,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,1,0,0,0,0,1925,1950,0,0,0,0.693147180559945,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,1,0,0,1.38629436111989,1.09861228866811,0.693147180559945,0,0,0,0,0,3,3,0.693147180559945,2,4.90527477843843,0.693147180559945,0,6.84481547920826,6.9782137426307,0,1,0,0,0,0,3,0,1,0,0,0,0,1,6.9782137426307,0,0,6.9782137426307,1,0,1,0,2,0.693147180559945,3,1.79175946922805,7,0,0,0,0,0,0,0,0.693147180559945,0,1982,1,5,1184,2,3,0,0.693147180559945,0,0,0,4.66343909411207,0,0,0,0,0,0,1,0,0,0,0,8,2009,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,7.67089483136212
"1830",0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0.693147180559945,57,8.99900186611174,0,1,0.693147180559945,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,1915,1950,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,1,0,0,1.38629436111989,1.38629436111989,0,0,1,0,0,0,3,3,0.693147180559945,1,0,0.693147180559945,0,6.9555926083963,6.9555926083963,0,1,0,0,0,0,4,0,1,0.693147180559945,0,0,0,0,6.9555926083963,6.58063913728495,0,7.47816969415979,0,0,2,0,3,0.693147180559945,3,2.19722457733622,7,0,0,0,0,0,0,0,0.693147180559945,0,1930,1,2,576,2,2,0,0,1,0,0,5.01727983681492,0,0,0,0,0,0,1,0,0,0,0,6,2009,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,7.94342776787637
"1831",0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0.693147180559945,68,9.20321504703359,0,1,0.693147180559945,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0.693147180559945,0,1915,1994,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,1,0,0,1.38629436111989,1.6094379124341,0.693147180559945,0,0,0,0,0,3,3,0.693147180559945,1,0,0.693147180559945,0,6.51174532964473,6.51174532964473,0,1,0,0,0,0,2,0,1,0,0,0,0,1,7.14913159855741,6.51174532964473,0,7.57301725605255,0,0,2,0,3,0.693147180559945,3,2.19722457733622,5,0,0,0,0,0,0,0,0.693147180559945,0,1915,1,1,216,3,3,0.693147180559945,0,0,3.2188758248682,3.36729582998647,0,0,0,0,0,0,0,0,0,0.693147180559945,0,5.99396142730657,6,2009,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,7.86978390253015
"1832",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0.693147180559945,50,8.00670084544037,0,1,0.693147180559945,0,0,0,0,0,1,0.693147180559945,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,1922,1950,0,0,0,0.693147180559945,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,1,0,0,1.38629436111989,1.38629436111989,0.693147180559945,0,0,0,0,0,3,2,0.693147180559945,1,0,0.693147180559945,0,6.94793706861497,6.94793706861497,0,1,0,0,0,0,3,0.693147180559945,0,0,0,0,0,1,6.99301512293296,6.94793706861497,0,7.66340766489348,0,0,2,0,4,1.09861228866811,3,2.484906649788,1,0,0,0,0,0,0,0,0,0.693147180559945,1922,0,0,0,0,0,0,0,1,0,4.04305126783455,0,0,0,0,0,0,0,1,0,0,0,0,9,2009,0,0,0,0,0,0,0,0,1,0.693147180559945,0,0,0,0,0,0,8.06117135969092
"1833",0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0.693147180559945,57,8.83593778931984,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,1,0,0,0,0,1927,1950,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,1,0,0,1.38629436111989,1.38629436111989,0,1,0,0,0,0,3,2,0.693147180559945,4,6.25958146406492,0.693147180559945,0,5.29330482472449,6.58063913728495,0,1,0,0,0,0,2,0,1,0,0,0,0,1,7.04490511712937,6.66568371778241,0,7.56579328242851,1,0,2,0,4,0.693147180559945,3,2.19722457733622,7,0,0,0,1,0,0,0,0,0,1927,1,1,316,3,3,0,0,1,0,0,5.36597601502185,0,0,0,0,1.38629436111989,0,1,0,0,0,0,8,2009,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,7.88269220628903
"1834",0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0.693147180559945,0,8.66146668057266,0,1,0,1,0,0,0.693147180559945,0,0,0.693147180559945,0,0,0,1,0,0.693147180559945,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,1915,2002,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,1,0,0,1.38629436111989,1.38629436111989,0.693147180559945,0,0,0,0,0,3,3,0.693147180559945,1,0,0.693147180559945,0,6.18208490671663,6.18208490671663,0,1,0,0,0,0,5,0,1,0,0,0,0,1,6.60934924316738,6.53233429222235,0,7.26403014289953,0,0,1,0,3,0.693147180559945,4,2.07944154167984,7,0,0,0,1,0,0,0,0,0,1915,1,1,379,3,3,0,0,1,0,3.2188758248682,4.72738781871234,0,0,0,0,0,0,1,0,0,0,0,2,2009,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,7.55538194424027
"1835",0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,41,8.67470962929122,0,1,0,1,0,0,0,0.693147180559945,0,0.693147180559945,0,0,0,1,0,0.693147180559945,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,1,0,0,0,0,1902,2000,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0.693147180559945,5.24174701505964,1.38629436111989,1.09861228866811,0.693147180559945,0,0,0,0,0,3,2,0.693147180559945,3,5.13579843705026,0.693147180559945,0,6.74758652682932,6.92853781816467,0,1,0,0,0,0,3,0.693147180559945,0,0,0.693147180559945,0,0,0,6.88653164253051,6.78784498230958,0,7.53101633207792,0,0,2,1,6,0.693147180559945,3,2.30258509299405,7,0,0,0,0,0,0,0,0,0.693147180559945,1902,0,0,0,0,0,0.693147180559945,0,0,0,5.24174701505964,4.63472898822964,0,0,0,0,0,0,1,0,0,0,0,5,2009,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,7.9672801789422
"1836",0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0.693147180559945,60,8.54888563814873,0,1,0,1,0,0,0,0,1,0,0,0,1,1,0,0.693147180559945,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,1927,1950,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147180559945,0,0,0,0,0,0,0,0,0,1,0,0,1.38629436111989,1.09861228866811,0.693147180559945,0,0,0,0,0,3,3,0.693147180559945,1,0,0.693147180559945,0,7.09423484592476,7.09423484592476,0,1,0,0,0,0,3,0,1,0.693147180559945,0,0,0,0,7.09423484592476,6.13772705408623,0,7.41878088275079,0,0,1,0,3,0.693147180559945,3,1.6094379124341,7,0,0,0,0,0,0,0,0.693147180559945,0,1927,1,1,384,2,3,0,0,1,0,0,5.00394630594546,0,0,0,0,0,0,1,0,0,0,0,8,2009,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,7.96241568012106
